Subj,Rect,Contents,Color,RT,x_coor,y_coor,time,project_id
Ellipse,"[573.6996, 382.079, 591.1125, 398.5698]",Working ,"[1.0, 0.0, 0.0]",,582.4061,390.3244,11:00,1
Ellipse,"[573.6996, 335.6269, 591.1125, 352.1177]",Working ,"[1.0, 0.0, 0.0]",,582.4061,343.8723,11:00,1
Ellipse,"[573.6996, 334.3365, 591.1125, 350.8273]",Working ,"[1.0, 0.0, 0.0]",,582.4061,342.5819,11:00,1
Ellipse,"[644.6681, 374.337, 662.081, 390.8278]",Working ,"[1.0, 0.0, 0.0]",,653.3745,382.5824,11:00,1
Ellipse,"[643.3777, 402.7244, 660.7906, 419.2151]",Working ,"[1.0, 0.0, 0.0]",,652.0842,410.9697,11:00,1
Ellipse,"[638.2164, 361.4336, 655.6293, 377.9244]",Working ,"[1.0, 0.0, 0.0]",,646.9228,369.679,11:00,1
Ellipse,"[638.2164, 347.2399, 655.6293, 363.7307]",Working ,"[1.0, 0.0, 0.0]",,646.9228,355.4853,11:00,1
Ellipse,"[636.9261, 400.1437, 654.339, 416.6345]",Working ,"[1.0, 0.0, 0.0]",,645.6326,408.3891,11:00,1
Ellipse,"[399.5042, 204.0126, 416.9171, 220.5035]",Talking,"[1.0, 0.6, 0.0]",,408.2106,212.258,11:00,1
Ellipse,"[408.5366, 204.0126, 425.9495, 220.5035]",Talking,"[1.0, 0.6, 0.0]",,417.2431,212.258,11:00,1
Ellipse,"[436.924, 204.0126, 454.3369, 220.5035]",Talking,"[1.0, 0.6, 0.0]",,445.6304,212.258,11:00,1
Ellipse,"[435.6336, 211.7546, 453.0465, 228.2455]",Talking,"[1.0, 0.6, 0.0]",,444.3401,220,11:00,1
Ellipse,"[402.0849, 215.6256, 419.4978, 232.1165]",Talking,"[1.0, 0.6, 0.0]",,410.7913,223.871,11:00,1
Ellipse,"[396.9236, 245.3033, 414.3365, 261.7942]",Talking,"[1.0, 0.6, 0.0]",,405.63,253.5487,11:00,1
Ellipse,"[398.2139, 274.9811, 415.6268, 291.472]",Talking,"[1.0, 0.6, 0.0]",,406.9203,283.2265,11:00,1
Ellipse,"[399.5042, 258.2067, 416.9171, 274.6976]",Talking,"[1.0, 0.6, 0.0]",,408.2106,266.4522,11:00,1
Ellipse,"[399.5042, 233.6903, 416.9171, 250.1812]",Talking,"[1.0, 0.6, 0.0]",,408.2106,241.9357,11:00,1
Ellipse,"[411.1172, 254.3357, 428.5302, 270.8266]",Talking,"[1.0, 0.6, 0.0]",,419.8237,262.5811,11:00,1
Ellipse,"[418.8593, 293.0458, 436.2722, 309.5367]",Talking,"[1.0, 0.6, 0.0]",,427.5657,301.2912,11:00,1
Ellipse,"[424.0206, 219.4966, 441.4335, 235.9875]",Talking,"[1.0, 0.6, 0.0]",,432.727,227.7421,11:00,1
Ellipse,"[424.0206, 188.5285, 441.4335, 205.0194]",Talking,"[1.0, 0.6, 0.0]",,432.727,196.774,11:00,1
Ellipse,"[427.8916, 290.4651, 445.3045, 306.956]",Talking,"[1.0, 0.6, 0.0]",,436.5981,298.7106,11:00,1
Ellipse,"[430.4723, 321.4332, 447.8852, 337.924]",Talking,"[1.0, 0.6, 0.0]",,439.1788,329.6786,11:00,1
Ellipse,"[427.8916, 244.013, 445.3045, 260.5039]",Talking,"[1.0, 0.6, 0.0]",,436.5981,252.2584,11:00,1
Ellipse,"[425.3109, 223.3676, 442.7238, 239.8585]",Talking,"[1.0, 0.6, 0.0]",,434.0173,231.613,11:00,1
Ellipse,"[425.3109, 262.0777, 442.7238, 278.5686]",Talking,"[1.0, 0.6, 0.0]",,434.0173,270.3231,11:00,1
Ellipse,"[444.666, 413.0471, 462.0789, 429.5379]",Walking,"[0.2, 0.2, 0.0]",,453.3724,421.2925,11:00,1
Ellipse,"[563.377, 262.0777, 580.7898, 278.5685]",Walking,"[1.0, 0.6, 0.8]",,572.0834,270.3231,11:00,1
Ellipse,"[538.8605, 291.7554, 556.2734, 308.2462]",Walking,"[1.0, 0.6, 0.8]",,547.567,300.0008,11:00,1
Ellipse,"[553.0543, 333.0462, 570.4671, 349.5369]",Walking,"[1.0, 0.6, 0.8]",,561.7607,341.2916,11:00,1
Ellipse,"[556.9252, 353.6916, 574.3381, 370.1823]",Walking,"[1.0, 0.6, 0.8]",,565.6317,361.937,11:00,1
Ellipse,"[494.9891, 382.079, 512.402, 398.5697]",Walking,"[1.0, 0.6, 0.8]",,503.6956,390.3243,11:00,1
Ellipse,"[559.5059, 303.3685, 576.9188, 319.8592]",Walking,"[1.0, 0.6, 0.8]",,568.2124,311.6138,11:00,1
Ellipse,"[559.5059, 303.3685, 576.9188, 319.8592]",Walking,"[1.0, 0.6, 0.8]",,568.2124,311.6138,11:00,1
Ellipse,"[549.1832, 228.529, 566.5961, 245.0197]",Walking,"[1.0, 0.6, 0.8]",,557.8897,236.7743,11:00,1
Ellipse,"[549.1832, 228.529, 566.5961, 245.0197]",Walking,"[1.0, 0.6, 0.8]",,557.8897,236.7743,11:00,1
Ellipse,"[497.5698, 339.4979, 514.9827, 355.9886]",Walking,"[1.0, 0.6, 0.8]",,506.2763,347.7432,11:00,1
Ellipse,"[497.5698, 339.4979, 514.9827, 355.9886]",Walking,"[1.0, 0.6, 0.8]",,506.2763,347.7432,11:00,1
Ellipse,"[473.0534, 178.2059, 490.4663, 194.6966]",Walking,"[1.0, 0.6, 0.8]",,481.7599,186.4513,11:00,1
Ellipse,"[473.0534, 178.2059, 490.4663, 194.6966]",Walking,"[1.0, 0.6, 0.8]",,481.7599,186.4513,11:00,1
Ellipse,"[473.0534, 178.2059, 490.4663, 194.6966]",Walking,"[1.0, 0.6, 0.8]",,481.7599,186.4513,11:00,1
Ellipse,"[505.3118, 290.4651, 522.7247, 306.9558]",Walking,"[1.0, 0.6, 0.8]",,514.0182,298.7105,11:00,1
Ellipse,"[505.3118, 290.4651, 522.7247, 306.9558]",Walking,"[1.0, 0.6, 0.8]",,514.0182,298.7105,11:00,1
Ellipse,"[505.3118, 290.4651, 522.7247, 306.9558]",Walking,"[1.0, 0.6, 0.8]",,514.0182,298.7105,11:00,1
Ellipse,"[532.4089, 471.1122, 549.8217, 487.6029]",Walking,"[1.0, 0.6, 0.8]",,541.1153,479.3575,11:00,1
Ellipse,"[532.4089, 471.1122, 549.8217, 487.6029]",Standing,"[1.0, 0.6, 0.8]",,541.1153,479.3575,11:00,1
Ellipse,"[532.4089, 471.1122, 549.8217, 487.6029]",Standing,"[1.0, 0.6, 0.8]",,541.1153,479.3575,11:00,1
Ellipse,"[562.0866, 464.6605, 579.4995, 481.1512]",Standing,"[1.0, 0.6, 0.8]",,570.793,472.9058,11:00,1
Ellipse,"[562.0866, 464.6605, 579.4995, 481.1512]",Standing,"[1.0, 0.6, 0.8]",,570.793,472.9058,11:00,1
Ellipse,"[562.0866, 464.6605, 579.4995, 481.1512]",Standing,"[1.0, 0.6, 0.8]",,570.793,472.9058,11:00,1
Ellipse,"[562.0866, 464.6605, 579.4995, 481.1512]",Standing,"[1.0, 0.6, 0.8]",,570.793,472.9058,11:00,1
Ellipse,"[529.8282, 419.4987, 547.241, 435.9894]",Standing,"[1.0, 0.6, 0.8]",,538.5346,427.7441,11:00,1
Ellipse,"[529.8282, 419.4987, 547.241, 435.9894]",Standing,"[1.0, 0.6, 0.8]",,538.5346,427.7441,11:00,1
Ellipse,"[529.8282, 419.4987, 547.241, 435.9894]",Walking,"[1.0, 0.6, 0.8]",,538.5346,427.7441,11:00,1
Ellipse,"[529.8282, 419.4987, 547.241, 435.9894]",Walking,"[1.0, 0.6, 0.8]",,538.5346,427.7441,11:00,1
Ellipse,"[487.2471, 120.1407, 504.66, 136.6314]",Walking,"[1.0, 0.6, 0.8]",,495.9536,128.3861,11:00,1
Ellipse,"[487.2471, 120.1407, 504.66, 136.6314]",Walking,"[1.0, 0.6, 0.8]",,495.9536,128.3861,11:00,1
Ellipse,"[487.2471, 120.1407, 504.66, 136.6314]",Walking,"[1.0, 0.6, 0.8]",,495.9536,128.3861,11:00,1
Ellipse,"[487.2471, 120.1407, 504.66, 136.6314]",Walking,"[1.0, 0.6, 0.8]",,495.9536,128.3861,11:00,1
Ellipse,"[478.2147, 164.0122, 495.6276, 180.5029]",Walking,"[1.0, 0.6, 0.8]",,486.9212,172.2576,11:00,1
Ellipse,"[466.6017, 147.2378, 484.0146, 163.7285]",Walking,"[1.0, 0.6, 0.8]",,475.3081,155.4831,11:00,1
Ellipse,"[460.15, 134.3344, 477.5629, 150.8251]",Walking,"[1.0, 0.6, 0.8]",,468.8564,142.5797,11:00,1
Ellipse,"[460.15, 134.3344, 477.5629, 150.8251]",Walking,"[1.0, 0.6, 0.8]",,468.8564,142.5797,11:00,1
Ellipse,"[478.2147, 194.9802, 495.6276, 211.4709]",Walking,"[1.0, 0.6, 0.8]",,486.9212,203.2255,11:00,1
Ellipse,"[478.2147, 194.9802, 495.6276, 211.4709]",Walking,"[1.0, 0.6, 0.8]",,486.9212,203.2255,11:00,1
Ellipse,"[520.7958, 173.0445, 538.2087, 189.5352]",Walking,"[1.0, 0.6, 0.8]",,529.5023,181.2899,11:00,1
Ellipse,"[520.7958, 173.0445, 538.2087, 189.5352]",Walking,"[1.0, 0.6, 0.8]",,529.5023,181.2899,11:00,1
Ellipse,"[531.1185, 253.0454, 548.5314, 269.5361]",Walking,"[1.0, 0.6, 0.8]",,539.8249,261.2908,11:00,1
Ellipse,"[531.1185, 253.0454, 548.5314, 269.5361]",Walking,"[1.0, 0.6, 0.8]",,539.8249,261.2908,11:00,1
Ellipse,"[528.5378, 149.8185, 545.9507, 166.3092]",Walking,"[1.0, 0.6, 0.8]",,537.2442,158.0639,11:00,1
Ellipse,"[528.5378, 149.8185, 545.9507, 166.3092]",Walking,"[1.0, 0.6, 0.8]",,537.2442,158.0639,11:00,1
Ellipse,"[479.5051, 219.4966, 496.9179, 235.9873]",Walking,"[1.0, 0.6, 0.8]",,488.2115,227.742,11:00,1
Ellipse,"[479.5051, 219.4966, 496.9179, 235.9873]",Walking,"[1.0, 0.6, 0.8]",,488.2115,227.742,11:00,1
Ellipse,"[396.9236, 277.5617, 414.3364, 294.0525]",Walking,"[1.0, 0.6, 0.8]",,405.63,285.8071,11:00,1
Ellipse,"[396.9236, 277.5617, 414.3364, 294.0525]",Walking,"[1.0, 0.6, 0.8]",,405.63,285.8071,11:00,1
Ellipse,"[314.342, 362.7239, 331.7549, 379.2147]",Having a meeting,"[1.0, 0.6, 0.8]",,323.0485,370.9693,11:00,1
Ellipse,"[314.342, 362.7239, 331.7549, 379.2147]",Having a meeting,"[1.0, 0.6, 0.8]",,323.0485,370.9693,11:00,1
Ellipse,"[322.084, 396.2727, 339.4969, 412.7634]",Having a meeting,"[1.0, 0.6, 0.8]",,330.7904,404.5181,11:00,1
Ellipse,"[322.084, 396.2727, 339.4969, 412.7634]",Having a meeting,"[1.0, 0.6, 0.8]",,330.7904,404.5181,11:00,1
Ellipse,"[425.3109, 392.4017, 442.7238, 408.8924]",Having a meeting,"[1.0, 0.6, 0.8]",,434.0173,400.6471,11:00,1
Ellipse,"[425.3109, 392.4017, 442.7238, 408.8924]",Having a meeting,"[1.0, 0.6, 0.8]",,434.0173,400.6471,11:00,1
Ellipse,"[429.1819, 434.9828, 446.5948, 451.4735]",Having a meeting,"[1.0, 0.6, 0.8]",,437.8884,443.2282,11:00,1
Ellipse,"[429.1819, 434.9828, 446.5948, 451.4735]",Having a meeting,"[1.0, 0.6, 0.8]",,437.8884,443.2282,11:00,1
Ellipse,"[340.1488, 464.6605, 357.5616, 481.1512]",Having a meeting,"[1.0, 0.6, 0.8]",,348.8552,472.9058,11:00,1
Ellipse,"[340.1488, 464.6605, 357.5616, 481.1512]",Having a meeting,"[1.0, 0.6, 0.8]",,348.8552,472.9058,11:00,1
Ellipse,"[396.9236, 454.3378, 414.3364, 470.8285]",Having a meeting,"[1.0, 0.6, 0.8]",,405.63,462.5832,11:00,1
Ellipse,"[396.9236, 454.3378, 414.3364, 470.8285]",Having a meeting,"[1.0, 0.6, 0.8]",,405.63,462.5832,11:00,1
Ellipse,"[523.3765, 309.8202, 540.7894, 326.3109]",Having a meeting,"[1.0, 0.6, 0.8]",,532.0829,318.0656,11:00,1
Ellipse,"[523.3765, 309.8202, 540.7894, 326.3109]",Having a meeting,"[1.0, 0.6, 0.8]",,532.0829,318.0656,11:00,1
Ellipse,"[514.3442, 185.9479, 531.757, 202.4386]",Having a meeting,"[1.0, 0.6, 0.8]",,523.0506,194.1933,11:00,1
Ellipse,"[514.3442, 185.9479, 531.757, 202.4386]",Having a meeting,"[1.0, 0.6, 0.8]",,523.0506,194.1933,11:00,1
Ellipse,"[510.4731, 130.4634, 527.886, 146.9541]",Having a meeting,"[1.0, 0.6, 0.8]",,519.1795,138.7088,11:00,1
Ellipse,"[563.377, 465.9508, 580.7897, 482.4417]",Standing,"[1.0, 0.0, 1.0]",,572.0833,474.1963,11:00,1
Ellipse,"[563.377, 465.9508, 580.7897, 482.4417]",Standing,"[1.0, 0.0, 1.0]",,572.0833,474.1963,11:00,1
Ellipse,"[560.7963, 449.1765, 578.209, 465.6674]",Standing,"[1.0, 0.0, 1.0]",,569.5026,457.4219,11:00,1
Ellipse,"[420.1496, 216.9159, 437.5624, 233.4068]",Standing,"[1.0, 0.0, 1.0]",,428.856,225.1613,11:00,1
Ellipse,"[416.2786, 218.2063, 433.6914, 234.6972]",Standing,"[1.0, 0.0, 1.0]",,424.985,226.4518,11:00,1
Ellipse,"[413.6979, 374.337, 431.1107, 390.8279]",Standing,"[1.0, 0.0, 1.0]",,422.4043,382.5824,11:00,1
Ellipse,"[405.9559, 373.0466, 423.3687, 389.5375]",Standing,"[1.0, 0.0, 1.0]",,414.6623,381.2921,11:00,1
Ellipse,"[353.0521, 367.8853, 370.4649, 384.3762]",Standing,"[1.0, 0.0, 1.0]",,361.7585,376.1307,11:00,1
Ellipse,"[331.1164, 367.8853, 348.5292, 384.3762]",Standing,"[1.0, 0.0, 1.0]",,339.8228,376.1307,11:00,1
Ellipse,"[316.9227, 373.0466, 334.3355, 389.5375]",Standing,"[1.0, 0.0, 1.0]",,325.6291,381.2921,11:00,1
Ellipse,"[443.3757, 347.2399, 460.7885, 363.7308]",Standing,"[1.0, 0.0, 1.0]",,452.0821,355.4853,11:00,1
Ellipse,"[439.5046, 429.8214, 456.9174, 446.3123]",Standing,"[1.0, 0.0, 1.0]",,448.211,438.0668,11:00,1
Ellipse,"[394.3429, 440.1441, 411.7557, 456.635]",Standing,"[1.0, 0.0, 1.0]",,403.0493,448.3895,11:00,1
Ellipse,"[531.1185, 228.529, 548.5313, 245.0199]",Standing,"[1.0, 0.0, 1.0]",,539.8249,236.7745,11:00,1
Ellipse,"[533.6992, 232.4, 551.112, 248.8909]",Standing,"[1.0, 0.0, 1.0]",,542.4056,240.6454,11:00,1
Ellipse,"[569.8286, 242.7227, 587.2414, 259.2136]",Standing,"[1.0, 0.0, 1.0]",,578.535,250.9681,11:00,1
Ellipse,"[589.1837, 255.626, 606.5964, 272.1169]",Standing,"[1.0, 0.0, 1.0]",,597.89,263.8714,11:00,1
Ellipse,"[614.9904, 262.0777, 632.4031, 278.5686]",Standing,"[1.0, 0.0, 1.0]",,623.6968,270.3231,11:00,1
Ellipse,"[635.6357, 249.1743, 653.0485, 265.6653]",Standing,"[1.0, 0.0, 1.0]",,644.3421,257.4198,11:00,1
Ellipse,"[616.2807, 220.787, 633.6935, 237.2779]",Standing,"[1.0, 0.0, 1.0]",,624.9871,229.0324,11:00,1
Ellipse,"[647.2488, 166.5928, 664.6616, 183.0837]",Standing,"[1.0, 0.0, 1.0]",,655.9552,174.8383,11:00,1
Ellipse,"[624.0227, 145.9474, 641.4355, 162.4384]",Standing,"[1.0, 0.0, 1.0]",,632.7291,154.1929,11:00,1
Ellipse,"[563.377, 165.3025, 580.7897, 181.7934]",Standing,"[1.0, 0.0, 1.0]",,572.0833,173.548,11:00,1
Ellipse,"[507.8925, 161.4315, 525.3052, 177.9224]",Standing,"[1.0, 0.0, 1.0]",,516.5988,169.677,11:00,1
Ellipse,"[497.5698, 125.3021, 514.9825, 141.793]",Standing,"[1.0, 0.0, 1.0]",,506.2761,133.5476,11:00,1
Ellipse,"[474.3437, 229.8193, 491.7565, 246.3102]",Standing,"[1.0, 0.0, 1.0]",,483.0501,238.0648,11:00,1
Ellipse,"[424.0206, 333.0462, 441.4334, 349.5371]",Standing,"[1.0, 0.0, 1.0]",,432.727,341.2917,11:00,1
Ellipse,"[521.0518, 463.779, 538.4646, 480.2697]",having a meeting,"[1.0, 0.6, 0.8]",,529.7582,472.0244,12:00,1
Ellipse,"[520.313, 472.6439, 537.7258, 489.1346]",having a meeting,"[1.0, 0.6, 0.8]",,529.0194,480.8892,12:00,1
Ellipse,"[329.7176, 287.9584, 347.1305, 304.4491]",having a meeting,"[1.0, 0.6, 0.8]",,338.424,296.2038,12:00,1
Ellipse,"[336.0894, 478.393, 353.5023, 494.8838]",Working ,"[1.0, 0.0, 0.0]",,344.7958,486.6384,12:00,1
Ellipse,"[334.4198, 478.0591, 351.8327, 494.5499]",Working ,"[1.0, 0.0, 0.0]",,343.1263,486.3045,12:00,1
Ellipse,"[375.8256, 485.0714, 393.2385, 501.5621]",Working ,"[1.0, 0.0, 0.0]",,384.5321,493.3167,12:00,1
Ellipse,"[396.1946, 479.0608, 413.6075, 495.5516]",Working ,"[1.0, 0.0, 0.0]",,404.901,487.3062,12:00,1
Ellipse,"[402.2051, 478.7269, 419.618, 495.2177]",Working ,"[1.0, 0.0, 0.0]",,410.9116,486.9723,12:00,1
Ellipse,"[424.9116, 477.3912, 442.3245, 493.882]",Working ,"[1.0, 0.0, 0.0]",,433.6181,485.6366,12:00,1
Ellipse,"[434.5952, 475.7216, 452.0081, 492.2124]",Working ,"[1.0, 0.0, 0.0]",,443.3016,483.967,12:00,1
Ellipse,"[356.4584, 476.0556, 373.8713, 492.5464]",Working ,"[1.0, 0.0, 0.0]",,365.1649,484.301,12:00,1
Ellipse,"[356.1245, 476.0556, 373.5374, 492.5464]",Working ,"[1.0, 0.0, 0.0]",,364.831,484.301,12:00,1
Ellipse,"[438.2143, 432.4021, 455.6272, 448.8929]",Working ,"[1.0, 0.0, 0.0]",,446.9207,440.6475,12:00,1
Ellipse,"[476.9244, 383.3693, 494.3373, 399.8601]",Working ,"[1.0, 0.0, 0.0]",,485.6309,391.6147,12:00,1
Ellipse,"[444.666, 413.0471, 462.0789, 429.5379]",Eating,"[0.2, 0.2, 0.0]",,453.3724,421.2925,12:00,1
Ellipse,"[494.9891, 382.079, 512.402, 398.5697]",Eating,"[1.0, 0.6, 0.8]",,503.6956,390.3243,12:00,1
Ellipse,"[532.4089, 471.1122, 549.8217, 487.6029]",Eating,"[1.0, 0.6, 0.8]",,541.1153,479.3575,12:00,1
Ellipse,"[532.4089, 471.1122, 549.8217, 487.6029]",Eating,"[1.0, 0.6, 0.8]",,541.1153,479.3575,12:00,1
Ellipse,"[532.4089, 471.1122, 549.8217, 487.6029]",Eating,"[1.0, 0.6, 0.8]",,541.1153,479.3575,12:00,1
Ellipse,"[562.0866, 464.6605, 579.4995, 481.1512]",Eating,"[1.0, 0.6, 0.8]",,570.793,472.9058,12:00,1
Ellipse,"[562.0866, 464.6605, 579.4995, 481.1512]",Eating,"[1.0, 0.6, 0.8]",,570.793,472.9058,12:00,1
Ellipse,"[562.0866, 464.6605, 579.4995, 481.1512]",Eating,"[1.0, 0.6, 0.8]",,570.793,472.9058,12:00,1
Ellipse,"[562.0866, 464.6605, 579.4995, 481.1512]",Eating,"[1.0, 0.6, 0.8]",,570.793,472.9058,12:00,1
Ellipse,"[340.1488, 464.6605, 357.5616, 481.1512]",Eating,"[1.0, 0.6, 0.8]",,348.8552,472.9058,12:00,1
Ellipse,"[340.1488, 464.6605, 357.5616, 481.1512]",Eating,"[1.0, 0.6, 0.8]",,348.8552,472.9058,12:00,1
Ellipse,"[396.9236, 454.3378, 414.3364, 470.8285]",Eating,"[1.0, 0.6, 0.8]",,405.63,462.5832,12:00,1
Ellipse,"[396.9236, 454.3378, 414.3364, 470.8285]",Eating,"[1.0, 0.6, 0.8]",,405.63,462.5832,12:00,1
Ellipse,"[563.377, 465.9508, 580.7897, 482.4417]",Standing,"[1.0, 0.0, 1.0]",,572.0833,474.1963,12:00,1
Ellipse,"[563.377, 465.9508, 580.7897, 482.4417]",Standing,"[1.0, 0.0, 1.0]",,572.0833,474.1963,12:00,1
Ellipse,"[439.5046, 429.8214, 456.9174, 446.3123]",Standing,"[1.0, 0.0, 1.0]",,448.211,438.0668,12:00,1
Ellipse,"[297.5677, 428.5311, 314.9805, 445.0219]",Eating,"[0.2, 0.2, 0.0]",,306.2741,436.7765,12:00,1
Ellipse,"[302.729, 428.5311, 320.1419, 445.0219]",Eating,"[0.2, 0.2, 0.0]",,311.4355,436.7765,12:00,1
Ellipse,"[364.6652, 431.1118, 382.078, 447.6026]",Eating,"[0.2, 0.2, 0.0]",,373.3716,439.3572,12:00,1
Ellipse,"[390.4719, 433.6924, 407.8847, 450.1833]",Eating,"[0.2, 0.2, 0.0]",,399.1783,441.9379,12:00,1
Ellipse,"[422.7303, 433.6924, 440.1432, 450.1833]",Eating,"[0.2, 0.2, 0.0]",,431.4367,441.9379,12:00,1
Ellipse,"[405.9559, 428.5311, 423.3688, 445.0219]",Eating,"[0.2, 0.2, 0.0]",,414.6624,436.7765,12:00,1
Ellipse,"[304.0193, 432.4021, 321.4322, 448.8929]",Eating,"[0.2, 0.2, 0.0]",,312.7258,440.6475,12:00,1
Ellipse,"[378.8589, 422.0794, 396.2717, 438.5702]",Eating,"[0.2, 0.2, 0.0]",,387.5653,430.3248,12:00,1
Ellipse,"[294.987, 382.079, 312.3999, 398.5698]",Eating,"[0.2, 0.2, 0.0]",,303.6934,390.3244,12:00,1
Ellipse,"[296.2773, 356.2722, 313.6902, 372.7631]",Eating,"[0.2, 0.2, 0.0]",,304.9837,364.5177,12:00,1
Ellipse,"[319.5034, 339.4979, 336.9163, 355.9887]",Eating,"[0.2, 0.2, 0.0]",,328.2098,347.7433,12:00,1
Ellipse,"[412.4076, 338.2076, 429.8205, 354.6984]",Eating,"[0.2, 0.2, 0.0]",,421.1141,346.453,12:00,1
Ellipse,"[362.0845, 345.9496, 379.4973, 362.4404]",Eating,"[0.2, 0.2, 0.0]",,370.7909,354.195,12:00,1
Ellipse,"[374.9879, 349.8206, 392.4007, 366.3114]",Eating,"[0.2, 0.2, 0.0]",,383.6943,358.066,12:00,1
Ellipse,"[333.6971, 358.8529, 351.11, 375.3438]",Eating,"[0.2, 0.2, 0.0]",,342.4035,367.0983,12:00,1
Ellipse,"[340.1488, 371.7563, 357.5616, 388.2471]",Eating,"[0.2, 0.2, 0.0]",,348.8552,380.0017,12:00,1
Ellipse,"[407.2462, 369.1756, 424.6591, 385.6664]",Eating,"[0.2, 0.2, 0.0]",,415.9527,377.421,12:00,1
Ellipse,"[316.9227, 364.0143, 334.3356, 380.5051]",Eating,"[0.2, 0.2, 0.0]",,325.6291,372.2597,12:00,1
Ellipse,"[323.3744, 400.1437, 340.7873, 416.6345]",Eating,"[0.2, 0.2, 0.0]",,332.0808,408.3891,12:00,1
Ellipse,"[323.3744, 414.3374, 340.7873, 430.8282]",Eating,"[0.2, 0.2, 0.0]",,332.0808,422.5828,12:00,1
Ellipse,"[332.4067, 427.2408, 349.8196, 443.7316]",Eating,"[0.2, 0.2, 0.0]",,341.1132,435.4862,12:00,1
Ellipse,"[372.4072, 420.7891, 389.82, 437.2799]",Eating,"[0.2, 0.2, 0.0]",,381.1136,429.0345,12:00,1
Ellipse,"[403.3752, 422.0794, 420.7881, 438.5702]",Eating,"[0.2, 0.2, 0.0]",,412.0816,430.3248,12:00,1
Ellipse,"[418.8593, 420.7891, 436.2722, 437.2799]",Eating,"[0.2, 0.2, 0.0]",,427.5657,429.0345,12:00,1
Ellipse,"[371.1168, 431.1118, 388.5297, 447.6026]",Eating,"[0.2, 0.2, 0.0]",,379.8233,439.3572,12:00,1
Ellipse,"[305.3097, 431.1118, 322.7226, 447.6026]",Eating,"[0.2, 0.2, 0.0]",,314.0162,439.3572,12:00,1
Ellipse,"[378.8589, 429.8214, 396.2717, 446.3122]",Eating,"[0.2, 0.2, 0.0]",,387.5653,438.0668,12:00,1
Ellipse,"[439.5046, 428.5311, 456.9175, 445.0219]",Eating,"[0.2, 0.2, 0.0]",,448.2111,436.7765,12:00,1
Ellipse,"[402.0849, 309.8202, 419.4978, 326.311]",Eating,"[0.2, 0.2, 0.0]",,410.7913,318.0656,12:00,1
Ellipse,"[425.3109, 305.9492, 442.7238, 322.44]",Eating,"[0.2, 0.2, 0.0]",,434.0173,314.1946,12:00,1
Ellipse,"[434.3433, 305.9492, 451.7562, 322.44]",Eating,"[0.2, 0.2, 0.0]",,443.0498,314.1946,12:00,1
Ellipse,"[414.9883, 302.0781, 432.4011, 318.5689]",Eating,"[0.2, 0.2, 0.0]",,423.6947,310.3235,12:00,1
Ellipse,"[404.6656, 302.0781, 422.0784, 318.5689]",Eating,"[0.2, 0.2, 0.0]",,413.372,310.3235,12:00,1
Ellipse,"[420.1496, 303.3685, 437.5625, 319.8593]",Eating,"[0.2, 0.2, 0.0]",,428.856,311.6139,12:00,1
Ellipse,"[435.6336, 304.6588, 453.0465, 321.1496]",Eating,"[0.2, 0.2, 0.0]",,444.3401,312.9042,12:00,1
Ellipse,"[404.6656, 272.4004, 422.0784, 288.8912]",Eating,"[0.2, 0.2, 0.0]",,413.372,280.6458,12:00,1
Ellipse,"[426.6013, 272.4004, 444.0142, 288.8912]",Eating,"[0.2, 0.2, 0.0]",,435.3077,280.6458,12:00,1
Ellipse,"[436.924, 273.6907, 454.3369, 290.1815]",Eating,"[0.2, 0.2, 0.0]",,445.6304,281.9361,12:00,1
Ellipse,"[426.6013, 276.2714, 444.0142, 292.7622]",Eating,"[0.2, 0.2, 0.0]",,435.3077,284.5168,12:00,1
Ellipse,"[405.9559, 276.2714, 423.3688, 292.7622]",Eating,"[0.2, 0.2, 0.0]",,414.6624,284.5168,12:00,1
Ellipse,"[398.2139, 276.2714, 415.6268, 292.7622]",Eating,"[0.2, 0.2, 0.0]",,406.9203,284.5168,12:00,1
Ellipse,"[394.3429, 276.2714, 411.7558, 292.7622]",Eating,"[0.2, 0.2, 0.0]",,403.0494,284.5168,12:00,1
Ellipse,"[403.3752, 245.3033, 420.7881, 261.7942]",Eating,"[0.2, 0.2, 0.0]",,412.0816,253.5487,12:00,1
Ellipse,"[418.8593, 245.3033, 436.2722, 261.7942]",Eating,"[0.2, 0.2, 0.0]",,427.5657,253.5487,12:00,1
Ellipse,"[434.3433, 245.3033, 451.7562, 261.7942]",Eating,"[0.2, 0.2, 0.0]",,443.0498,253.5487,12:00,1
Ellipse,"[425.3109, 247.884, 442.7238, 264.3748]",Eating,"[0.2, 0.2, 0.0]",,434.0173,256.1294,12:00,1
Ellipse,"[403.3752, 247.884, 420.7881, 264.3748]",Eating,"[0.2, 0.2, 0.0]",,412.0816,256.1294,12:00,1
Ellipse,"[426.6013, 244.013, 444.0142, 260.5038]",Eating,"[0.2, 0.2, 0.0]",,435.3077,252.2584,12:00,1
Ellipse,"[322.084, 229.8193, 339.4969, 246.3101]",Eating,"[0.2, 0.2, 0.0]",,330.7904,238.0647,12:00,1
Ellipse,"[306.6, 229.8193, 324.0129, 246.3101]",Eating,"[0.2, 0.2, 0.0]",,315.3065,238.0647,12:00,1
Ellipse,"[311.7614, 213.0449, 329.1742, 229.5358]",Eating,"[0.2, 0.2, 0.0]",,320.4678,221.2903,12:00,1
